H,condition,distance,layer,metric,sample_id
1,permutation_seed=6,10.229491812940104,conv1,wasserstein,1
0,permutation_seed=6,14.73629978299141,conv2,wasserstein,1
1,permutation_seed=6,14.001605155380709,conv2,wasserstein,1
0,permutation_seed=6,11.906303524971008,conv3,wasserstein,1
1,permutation_seed=6,13.44973798593983,conv3,wasserstein,1
0,permutation_seed=6,0.0,pooled,wasserstein,1
1,permutation_seed=6,0.0,pooled,wasserstein,1
0,permutation_seed=7,6.7213698625564575,conv1,wasserstein,1
1,permutation_seed=7,10.581906859925658,conv1,wasserstein,1
0,permutation_seed=7,20.284451007843018,conv2,wasserstein,1
1,permutation_seed=7,15.689381340718409,conv2,wasserstein,1
0,permutation_seed=7,14.078079852767882,conv3,wasserstein,1
1,permutation_seed=7,13.374664304229498,conv3,wasserstein,1
0,permutation_seed=7,0.0,pooled,wasserstein,1
1,permutation_seed=7,0.0,pooled,wasserstein,1
0,permutation_seed=8,8.963964104652405,conv1,wasserstein,1
1,permutation_seed=8,11.198781541718786,conv1,wasserstein,1
0,permutation_seed=8,10.825358927249908,conv2,wasserstein,1
1,permutation_seed=8,19.973729987657297,conv2,wasserstein,1
0,permutation_seed=8,13.975947827100754,conv3,wasserstein,1
1,permutation_seed=8,13.530604521376725,conv3,wasserstein,1
0,permutation_seed=8,0.0,pooled,wasserstein,1
1,permutation_seed=8,0.0,pooled,wasserstein,1
0,permutation_seed=9,13.895783752202988,conv1,wasserstein,1
1,permutation_seed=9,10.722862447559049,conv1,wasserstein,1
0,permutation_seed=9,15.683228254318237,conv2,wasserstein,1
1,permutation_seed=9,15.205443582292123,conv2,wasserstein,1
0,permutation_seed=9,9.35982221364975,conv3,wasserstein,1
1,permutation_seed=9,12.520224549335623,conv3,wasserstein,1
0,permutation_seed=9,0.0,pooled,wasserstein,1
1,permutation_seed=9,0.0,pooled,wasserstein,1
0,permutation_seed=10,12.152209341526031,conv1,wasserstein,1
1,permutation_seed=10,12.044190310068329,conv1,wasserstein,1
0,permutation_seed=10,23.6722549200058,conv2,wasserstein,1
1,permutation_seed=10,17.310995732318847,conv2,wasserstein,1
0,permutation_seed=10,20.542996764183044,conv3,wasserstein,1
1,permutation_seed=10,15.762829984997865,conv3,wasserstein,1
0,permutation_seed=10,0.0,pooled,wasserstein,1
1,permutation_seed=10,0.0,pooled,wasserstein,1
0,permutation_seed=11,10.298936009407043,conv1,wasserstein,1
1,permutation_seed=11,9.11662067132211,conv1,wasserstein,1
0,permutation_seed=11,18.784356951713562,conv2,wasserstein,1
1,permutation_seed=11,12.112509574117409,conv2,wasserstein,1
0,permutation_seed=11,12.323996514081955,conv3,wasserstein,1
1,permutation_seed=11,13.674854573154853,conv3,wasserstein,1
0,permutation_seed=11,0.0,pooled,wasserstein,1
1,permutation_seed=11,0.0,pooled,wasserstein,1
0,permutation_seed=12,9.287050932645798,conv1,wasserstein,1
1,permutation_seed=12,10.303200936357841,conv1,wasserstein,1
0,permutation_seed=12,17.653706789016724,conv2,wasserstein,1
1,permutation_seed=12,14.236251645449347,conv2,wasserstein,1
0,permutation_seed=12,11.864954113960266,conv3,wasserstein,1
1,permutation_seed=12,17.81496435671381,conv3,wasserstein,1
0,permutation_seed=12,0.0,pooled,wasserstein,1
1,permutation_seed=12,0.0,pooled,wasserstein,1
0,permutation_seed=13,5.908322632312775,conv1,wasserstein,1
1,permutation_seed=13,11.057425425138286,conv1,wasserstein,1
0,permutation_seed=13,11.564028084278107,conv2,wasserstein,1
1,permutation_seed=13,16.3849569476571,conv2,wasserstein,1
0,permutation_seed=13,14.658544456747897,conv3,wasserstein,1
1,permutation_seed=13,15.208757755709362,conv3,wasserstein,1
0,permutation_seed=13,0.0,pooled,wasserstein,1
1,permutation_seed=13,0.0,pooled,wasserstein,1
0,permutation_seed=14,7.144047349691391,conv1,wasserstein,1
1,permutation_seed=14,10.337589381504673,conv1,wasserstein,1
0,permutation_seed=14,22.76084938645363,conv2,wasserstein,1
1,permutation_seed=14,15.238183637151797,conv2,wasserstein,1
0,permutation_seed=14,17.54857720472811,conv3,wasserstein,1
1,permutation_seed=14,12.845537320057066,conv3,wasserstein,1
0,permutation_seed=14,0.0,pooled,wasserstein,1
1,permutation_seed=14,0.0,pooled,wasserstein,1
0,permutation_seed=15,12.348652958869934,conv1,wasserstein,1
1,permutation_seed=15,10.579438678024776,conv1,wasserstein,1
0,permutation_seed=15,13.645716190338135,conv2,wasserstein,1
1,permutation_seed=15,13.475340163662628,conv2,wasserstein,1
0,permutation_seed=15,17.464221119880676,conv3,wasserstein,1
1,permutation_seed=15,14.975079596490952,conv3,wasserstein,1
0,permutation_seed=15,0.0,pooled,wasserstein,1
1,permutation_seed=15,0.0,pooled,wasserstein,1
0,permutation_seed=16,18.47469699382782,conv1,wasserstein,1
1,permutation_seed=16,11.859757987277755,conv1,wasserstein,1
0,permutation_seed=16,19.239171743392944,conv2,wasserstein,1
1,permutation_seed=16,13.050181579314707,conv2,wasserstein,1
0,permutation_seed=16,14.524164378643036,conv3,wasserstein,1
1,permutation_seed=16,12.22527883341545,conv3,wasserstein,1
0,permutation_seed=16,0.0,pooled,wasserstein,1
1,permutation_seed=16,0.0,pooled,wasserstein,1
0,permutation_seed=17,10.056330144405365,conv1,wasserstein,1
1,permutation_seed=17,12.133186001682404,conv1,wasserstein,1
0,permutation_seed=17,24.47277882695198,conv2,wasserstein,1
1,permutation_seed=17,14.804803367940305,conv2,wasserstein,1
0,permutation_seed=17,15.36241789162159,conv3,wasserstein,1
1,permutation_seed=17,12.133702938505198,conv3,wasserstein,1
0,permutation_seed=17,0.0,pooled,wasserstein,1
1,permutation_seed=17,0.0,pooled,wasserstein,1
0,permutation_seed=18,12.791716396808624,conv1,wasserstein,1
1,permutation_seed=18,11.506039909863928,conv1,wasserstein,1
0,permutation_seed=18,12.963328301906586,conv2,wasserstein,1
1,permutation_seed=18,16.889078761033954,conv2,wasserstein,1
0,permutation_seed=18,12.846000462770462,conv3,wasserstein,1
1,permutation_seed=18,13.829912931262047,conv3,wasserstein,1
0,permutation_seed=18,0.0,pooled,wasserstein,1
1,permutation_seed=18,0.0,pooled,wasserstein,1
0,permutation_seed=19,9.668520629405975,conv1,wasserstein,1
1,permutation_seed=19,11.812984543324283,conv1,wasserstein,1
0,permutation_seed=19,18.263098567724228,conv2,wasserstein,1
1,permutation_seed=19,16.107667355010427,conv2,wasserstein,1
0,permutation_seed=19,19.195735573768616,conv3,wasserstein,1
1,permutation_seed=19,13.109857268575194,conv3,wasserstein,1
0,permutation_seed=19,0.0,pooled,wasserstein,1
1,permutation_seed=19,0.0,pooled,wasserstein,1
0,permutation_seed=20,8.55512797832489,conv1,wasserstein,1
1,permutation_seed=20,12.448144040276256,conv1,wasserstein,1
0,permutation_seed=20,20.891553103923798,conv2,wasserstein,1
1,permutation_seed=20,13.954555809903653,conv2,wasserstein,1
0,permutation_seed=20,19.792776182293892,conv3,wasserstein,1
1,permutation_seed=20,11.160712887372958,conv3,wasserstein,1
0,permutation_seed=20,0.0,pooled,wasserstein,1
1,permutation_seed=20,0.0,pooled,wasserstein,1
0,permutation_seed=21,6.5932148694992065,conv1,wasserstein,1
1,permutation_seed=21,11.132810500392115,conv1,wasserstein,1
0,permutation_seed=21,16.851507514715195,conv2,wasserstein,1
1,permutation_seed=21,12.966177810995461,conv2,wasserstein,1
0,permutation_seed=21,11.898853331804276,conv3,wasserstein,1
1,permutation_seed=21,16.398620614785703,conv3,wasserstein,1
0,permutation_seed=21,0.0,pooled,wasserstein,1
1,permutation_seed=21,0.0,pooled,wasserstein,1
0,permutation_seed=22,9.209357678890228,conv1,wasserstein,1
1,permutation_seed=22,10.187850037116363,conv1,wasserstein,1
0,permutation_seed=22,16.21819806098938,conv2,wasserstein,1
1,permutation_seed=22,16.762736495192176,conv2,wasserstein,1
0,permutation_seed=22,16.93371945619583,conv3,wasserstein,1
1,permutation_seed=22,14.777402397897497,conv3,wasserstein,1
0,permutation_seed=22,0.0,pooled,wasserstein,1
1,permutation_seed=22,0.0,pooled,wasserstein,1
0,permutation_seed=23,9.335673302412033,conv1,wasserstein,1
1,permutation_seed=23,9.856604268681595,conv1,wasserstein,1
0,permutation_seed=23,13.584034383296967,conv2,wasserstein,1
1,permutation_seed=23,15.079228996210302,conv2,wasserstein,1
0,permutation_seed=23,18.64247155189514,conv3,wasserstein,1
1,permutation_seed=23,19.33251930945516,conv3,wasserstein,1
0,permutation_seed=23,0.0,pooled,wasserstein,1
1,permutation_seed=23,0.0,pooled,wasserstein,1
0,permutation_seed=24,10.573157340288162,conv1,wasserstein,1
1,permutation_seed=24,10.938007596603281,conv1,wasserstein,1
0,permutation_seed=24,23.964108389533152,conv2,wasserstein,1
1,permutation_seed=24,20.480006006194618,conv2,wasserstein,1
0,permutation_seed=24,21.75347227034947,conv3,wasserstein,1
1,permutation_seed=24,14.138690940930545,conv3,wasserstein,1
0,permutation_seed=24,0.0,pooled,wasserstein,1
1,permutation_seed=24,0.0,pooled,wasserstein,1
0,permutation_seed=25,7.686067879199982,conv1,wasserstein,1
1,permutation_seed=25,11.562048554005047,conv1,wasserstein,1
0,permutation_seed=25,20.878181099891663,conv2,wasserstein,1
1,permutation_seed=25,17.146084868319118,conv2,wasserstein,1
0,permutation_seed=25,19.21373948454857,conv3,wasserstein,1
1,permutation_seed=25,18.741536500857332,conv3,wasserstein,1
0,permutation_seed=25,0.0,pooled,wasserstein,1
1,permutation_seed=25,0.0,pooled,wasserstein,1
0,permutation_seed=26,9.360449254512787,conv1,wasserstein,1
1,permutation_seed=26,13.397356416627716,conv1,wasserstein,1
0,permutation_seed=26,9.670594274997711,conv2,wasserstein,1
1,permutation_seed=26,15.533233944234714,conv2,wasserstein,1
0,permutation_seed=26,16.21558157835547,conv3,wasserstein,1
1,permutation_seed=26,13.102079449703513,conv3,wasserstein,1
0,permutation_seed=26,0.0,pooled,wasserstein,1
1,permutation_seed=26,0.0,pooled,wasserstein,1
0,permutation_seed=27,7.871999949216843,conv1,wasserstein,1
1,permutation_seed=27,10.444751114098967,conv1,wasserstein,1
0,permutation_seed=27,16.215330481529236,conv2,wasserstein,1
1,permutation_seed=27,16.448677670651406,conv2,wasserstein,1
0,permutation_seed=27,12.939049422740936,conv3,wasserstein,1
1,permutation_seed=27,15.896761560151564,conv3,wasserstein,1
0,permutation_seed=27,0.0,pooled,wasserstein,1
1,permutation_seed=27,0.0,pooled,wasserstein,1
0,permutation_seed=28,19.299458861351013,conv1,wasserstein,1
1,permutation_seed=28,12.94785631920837,conv1,wasserstein,1
0,permutation_seed=28,20.577776968479156,conv2,wasserstein,1
1,permutation_seed=28,15.277043151689469,conv2,wasserstein,1
0,permutation_seed=28,20.958281487226486,conv3,wasserstein,1
1,permutation_seed=28,12.73680311477636,conv3,wasserstein,1
0,permutation_seed=28,0.0,pooled,wasserstein,1
1,permutation_seed=28,0.0,pooled,wasserstein,1
0,permutation_seed=29,8.4951032102108,conv1,wasserstein,1
1,permutation_seed=29,10.667602515813355,conv1,wasserstein,1
0,permutation_seed=29,22.103495061397552,conv2,wasserstein,1
1,permutation_seed=29,14.772933346798204,conv2,wasserstein,1
0,permutation_seed=29,15.904793500900269,conv3,wasserstein,1
1,permutation_seed=29,17.841095568716277,conv3,wasserstein,1
0,permutation_seed=29,0.0,pooled,wasserstein,1
1,permutation_seed=29,0.0,pooled,wasserstein,1
0,adv_pgd_l2_eps=0.2,2.751824548276468,input,wasserstein,2
1,adv_pgd_l2_eps=0.2,2.5047727547524072,input,wasserstein,2
0,adv_pgd_l2_eps=0.2,7.737024903297424,conv1,wasserstein,2
1,adv_pgd_l2_eps=0.2,7.74585183682797,conv1,wasserstein,2
0,adv_pgd_l2_eps=0.2,12.157899223268032,conv2,wasserstein,2
1,adv_pgd_l2_eps=0.2,12.353891966377008,conv2,wasserstein,2
0,adv_pgd_l2_eps=0.2,40.93347940424811,conv3,wasserstein,2
1,adv_pgd_l2_eps=0.2,11.656310717585402,conv3,wasserstein,2
0,adv_pgd_l2_eps=0.2,0.0,pooled,wasserstein,2
1,adv_pgd_l2_eps=0.2,0.0,pooled,wasserstein,2
0,adv_pgd_l2_eps=0.4,2.532298776321113,input,wasserstein,2
1,adv_pgd_l2_eps=0.4,2.3827105307068384,input,wasserstein,2
0,adv_pgd_l2_eps=0.4,10.129960148923498,conv1,wasserstein,2
1,adv_pgd_l2_eps=0.4,8.642856624139366,conv1,wasserstein,2
0,adv_pgd_l2_eps=0.4,22.600309967454443,conv2,wasserstein,2
1,adv_pgd_l2_eps=0.4,9.785087969103193,conv2,wasserstein,2
0,adv_pgd_l2_eps=0.4,22.041791074467167,conv3,wasserstein,2
1,adv_pgd_l2_eps=0.4,13.12925214861717,conv3,wasserstein,2
0,adv_pgd_l2_eps=0.4,0.0,pooled,wasserstein,2
1,adv_pgd_l2_eps=0.4,0.0,pooled,wasserstein,2
0,adv_fgsm_l2_eps=0.2,1.2964037172496319,input,wasserstein,2
1,adv_fgsm_l2_eps=0.2,2.24083875182308,input,wasserstein,2
0,adv_fgsm_l2_eps=0.2,11.205679774284363,conv1,wasserstein,2
1,adv_fgsm_l2_eps=0.2,10.181107964976446,conv1,wasserstein,2
0,adv_fgsm_l2_eps=0.2,21.566641472958054,conv2,wasserstein,2
1,adv_fgsm_l2_eps=0.2,14.40401934914362,conv2,wasserstein,2
0,adv_fgsm_l2_eps=0.2,36.95223408134139,conv3,wasserstein,2
1,adv_fgsm_l2_eps=0.2,11.414818630455544,conv3,wasserstein,2
0,adv_fgsm_l2_eps=0.2,0.0,pooled,wasserstein,2
1,adv_fgsm_l2_eps=0.2,0.0,pooled,wasserstein,2
0,adv_fgsm_l2_eps=0.4,2.361475767567754,input,wasserstein,2
1,adv_fgsm_l2_eps=0.4,2.5167597157048256,input,wasserstein,2
0,adv_fgsm_l2_eps=0.4,17.687479283419325,conv1,wasserstein,2
1,adv_fgsm_l2_eps=0.4,10.081394880509349,conv1,wasserstein,2
0,adv_fgsm_l2_eps=0.4,13.095937170088291,conv2,wasserstein,2
1,adv_fgsm_l2_eps=0.4,12.437636729840946,conv2,wasserstein,2
0,adv_fgsm_l2_eps=0.4,34.2659031227231,conv3,wasserstein,2
1,adv_fgsm_l2_eps=0.4,10.467920756034582,conv3,wasserstein,2
0,adv_fgsm_l2_eps=0.4,0.0,pooled,wasserstein,2
1,adv_fgsm_l2_eps=0.4,0.0,pooled,wasserstein,2
0,adv_cw_l2_eps=0.2,1.8528451398015022,input,wasserstein,2
1,adv_cw_l2_eps=0.2,2.4763183838791756,input,wasserstein,2
0,adv_cw_l2_eps=0.2,7.533017501235008,conv1,wasserstein,2
1,adv_cw_l2_eps=0.2,10.115621144892897,conv1,wasserstein,2
0,adv_cw_l2_eps=0.2,17.887037296118933,conv2,wasserstein,2
1,adv_cw_l2_eps=0.2,13.88726193738227,conv2,wasserstein,2
0,adv_cw_l2_eps=0.2,23.031084137037396,conv3,wasserstein,2
1,adv_cw_l2_eps=0.2,9.691947461869024,conv3,wasserstein,2
0,adv_cw_l2_eps=0.2,0.0,pooled,wasserstein,2
1,adv_cw_l2_eps=0.2,0.0,pooled,wasserstein,2
0,adv_cw_l2_eps=0.4,2.170372176415322,input,wasserstein,2
1,adv_cw_l2_eps=0.4,2.9743893412032603,input,wasserstein,2
0,adv_cw_l2_eps=0.4,14.302021861076355,conv1,wasserstein,2
1,adv_cw_l2_eps=0.4,9.329011888659931,conv1,wasserstein,2
0,adv_cw_l2_eps=0.4,12.33014827221632,conv2,wasserstein,2
1,adv_cw_l2_eps=0.4,12.806905713699553,conv2,wasserstein,2
0,adv_cw_l2_eps=0.4,33.272394359111786,conv3,wasserstein,2
1,adv_cw_l2_eps=0.4,11.506126366344443,conv3,wasserstein,2
0,adv_cw_l2_eps=0.4,0.0,pooled,wasserstein,2
1,adv_cw_l2_eps=0.4,0.0,pooled,wasserstein,2
0,noise_floor,3.9673698879778385,input,wasserstein,2
1,noise_floor,2.2084824311735396,input,wasserstein,2
0,noise_floor,10.978747303271732,conv1,wasserstein,2
1,noise_floor,7.6770532852415245,conv1,wasserstein,2
0,noise_floor,17.331401519477367,conv2,wasserstein,2
1,noise_floor,12.671440104025296,conv2,wasserstein,2
0,noise_floor,17.15134569115784,conv3,wasserstein,2
1,noise_floor,11.39485490847001,conv3,wasserstein,2
0,noise_floor,0.0,pooled,wasserstein,2
1,noise_floor,0.0,pooled,wasserstein,2
0,permutation_seed=0,12.333259515464306,conv1,wasserstein,2
1,permutation_seed=0,9.814419980301063,conv1,wasserstein,2
0,permutation_seed=0,17.079055086250065,conv2,wasserstein,2
1,permutation_seed=0,10.975198830382116,conv2,wasserstein,2
0,permutation_seed=0,22.823723900585208,conv3,wasserstein,2
1,permutation_seed=0,10.839495301550764,conv3,wasserstein,2
0,permutation_seed=0,0.0,pooled,wasserstein,2
1,permutation_seed=0,0.0,pooled,wasserstein,2
0,permutation_seed=1,9.910783849656582,conv1,wasserstein,2
1,permutation_seed=1,9.959358097914269,conv1,wasserstein,2
0,permutation_seed=1,16.77085144072771,conv2,wasserstein,2
1,permutation_seed=1,12.193728485284609,conv2,wasserstein,2
0,permutation_seed=1,26.457285542041063,conv3,wasserstein,2
1,permutation_seed=1,13.820989948278317,conv3,wasserstein,2
0,permutation_seed=1,0.0,pooled,wasserstein,2
1,permutation_seed=1,0.0,pooled,wasserstein,2
0,permutation_seed=2,15.860907465466621,conv1,wasserstein,2
1,permutation_seed=2,9.243065638803715,conv1,wasserstein,2
0,permutation_seed=2,15.949759494469497,conv2,wasserstein,2
1,permutation_seed=2,12.098361877348566,conv2,wasserstein,2
0,permutation_seed=2,37.338980070854035,conv3,wasserstein,2
1,permutation_seed=2,12.029220168846965,conv3,wasserstein,2
0,permutation_seed=2,0.0,pooled,wasserstein,2
1,permutation_seed=2,0.0,pooled,wasserstein,2
0,permutation_seed=3,10.617190031334758,conv1,wasserstein,2
1,permutation_seed=3,7.5432707490356545,conv1,wasserstein,2
0,permutation_seed=3,15.905640470236813,conv2,wasserstein,2
1,permutation_seed=3,11.793558008474617,conv2,wasserstein,2
0,permutation_seed=3,24.31104773957363,conv3,wasserstein,2
1,permutation_seed=3,13.434410170085645,conv3,wasserstein,2
0,permutation_seed=3,0.0,pooled,wasserstein,2
1,permutation_seed=3,0.0,pooled,wasserstein,2
0,permutation_seed=4,9.542736664414406,conv1,wasserstein,2
1,permutation_seed=4,9.947771276776635,conv1,wasserstein,2
0,permutation_seed=4,21.25620769564466,conv2,wasserstein,2
1,permutation_seed=4,9.968566587243073,conv2,wasserstein,2
0,permutation_seed=4,30.11064637124366,conv3,wasserstein,2
1,permutation_seed=4,9.79019144216808,conv3,wasserstein,2
0,permutation_seed=4,0.0,pooled,wasserstein,2
1,permutation_seed=4,0.0,pooled,wasserstein,2
0,permutation_seed=5,9.917801557793068,conv1,wasserstein,2
1,permutation_seed=5,8.508442254768013,conv1,wasserstein,2
0,permutation_seed=5,12.821440890431404,conv2,wasserstein,2
1,permutation_seed=5,11.618095270536067,conv2,wasserstein,2
0,permutation_seed=5,25.518371152321507,conv3,wasserstein,2
1,permutation_seed=5,12.50488787648312,conv3,wasserstein,2
0,permutation_seed=5,0.0,pooled,wasserstein,2
1,permutation_seed=5,0.0,pooled,wasserstein,2
0,permutation_seed=6,10.169056002050638,conv1,wasserstein,2
1,permutation_seed=6,9.406069464721504,conv1,wasserstein,2
0,permutation_seed=6,9.814083613455296,conv2,wasserstein,2
1,permutation_seed=6,10.19436090947278,conv2,wasserstein,2
0,permutation_seed=6,21.676012438000825,conv3,wasserstein,2
1,permutation_seed=6,13.12094408663283,conv3,wasserstein,2
0,permutation_seed=6,0.0,pooled,wasserstein,2
1,permutation_seed=6,0.0,pooled,wasserstein,2
0,permutation_seed=7,18.43533409260508,conv1,wasserstein,2
1,permutation_seed=7,9.005430094682124,conv1,wasserstein,2
0,permutation_seed=7,19.33486082404852,conv2,wasserstein,2
1,permutation_seed=7,10.481872148749623,conv2,wasserstein,2
0,permutation_seed=7,23.680070241492103,conv3,wasserstein,2
1,permutation_seed=7,14.518261955903851,conv3,wasserstein,2
0,permutation_seed=7,0.0,pooled,wasserstein,2
1,permutation_seed=7,0.0,pooled,wasserstein,2
0,permutation_seed=8,13.366708278656006,conv1,wasserstein,2
1,permutation_seed=8,10.002156949852706,conv1,wasserstein,2
0,permutation_seed=8,15.177715309621782,conv2,wasserstein,2
1,permutation_seed=8,14.924355737222704,conv2,wasserstein,2
0,permutation_seed=8,16.7512699490372,conv3,wasserstein,2
1,permutation_seed=8,10.27306226689756,conv3,wasserstein,2
0,permutation_seed=8,0.0,pooled,wasserstein,2
1,permutation_seed=8,0.0,pooled,wasserstein,2
0,permutation_seed=9,13.873753537877613,conv1,wasserstein,2
1,permutation_seed=9,9.577982124006398,conv1,wasserstein,2
0,permutation_seed=9,22.321566112261376,conv2,wasserstein,2
1,permutation_seed=9,12.067882341252684,conv2,wasserstein,2
0,permutation_seed=9,15.179472679043624,conv3,wasserstein,2
1,permutation_seed=9,10.85995080145435,conv3,wasserstein,2
0,permutation_seed=9,0.0,pooled,wasserstein,2
1,permutation_seed=9,0.0,pooled,wasserstein,2
0,permutation_seed=10,8.450502969442297,conv1,wasserstein,2
1,permutation_seed=10,12.525282750539036,conv1,wasserstein,2
0,permutation_seed=10,12.592572830617428,conv2,wasserstein,2
1,permutation_seed=10,11.85338030717802,conv2,wasserstein,2
0,permutation_seed=10,17.71200678497553,conv3,wasserstein,2
1,permutation_seed=10,11.453177614446432,conv3,wasserstein,2
0,permutation_seed=10,0.0,pooled,wasserstein,2
1,permutation_seed=10,0.0,pooled,wasserstein,2
0,permutation_seed=11,9.485319457948208,conv1,wasserstein,2
1,permutation_seed=11,8.609192335433805,conv1,wasserstein,2
0,permutation_seed=11,14.057093322277069,conv2,wasserstein,2
1,permutation_seed=11,12.231225882863647,conv2,wasserstein,2
