out_root,dataset,group,regime,epsilon,seed,ood_method,trial_id,adv_roc_auc,adv_pr_auc,adv_fpr95,ood_roc_auc,ood_pr_auc,ood_fpr95,adv_total,adv_success,ood_total,ood_success,run_dir
out_1,tabular,base_e_0.3,combined,0.3,30,,trial_000006,0.401136,0.114321,1.000000,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.3/runs/trials/trial_000006
out_1,tabular,base_e_0.3,combined,0.3,30,,trial_000007,0.560227,0.157009,0.918182,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.3/runs/trials/trial_000007
out_1,tabular,base_e_0.3,combined,0.3,30,,trial_000008,0.509659,0.138778,1.000000,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.3/runs/trials/trial_000008
out_1,tabular,base_e_0.3,combined,0.3,30,,trial_000009,0.444886,0.130851,1.000000,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.3/runs/trials/trial_000009
out_1,tabular,base_e_0.3,combined,0.3,30,,trial_000010,0.443750,0.127443,0.981818,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.3/runs/trials/trial_000010
out_1,tabular,base_e_0.3,combined,0.3,30,,trial_000011,0.563636,0.154285,0.954545,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.3/runs/trials/trial_000011
out_1,tabular,base_e_0.3,combined,0.3,30,,trial_000012,0.290341,0.098843,0.990909,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.3/runs/trials/trial_000012
out_1,tabular,base_e_0.3,combined,0.3,30,,trial_000013,0.255114,0.085991,1.000000,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.3/runs/trials/trial_000013
out_1,tabular,base_e_0.3,combined,0.3,30,,trial_000014,0.384659,0.104980,0.981818,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.3/runs/trials/trial_000014
out_1,tabular,base_e_0.3,combined,0.3,30,,trial_000015,0.502841,0.140705,1.000000,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.3/runs/trials/trial_000015
out_1,tabular,baseline/base_e_0.1,baseline,0.1,30,,trial_000001,0.937662,0.721020,0.390909,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.1/runs/trials/trial_000001
out_1,tabular,baseline/base_e_0.1,baseline,0.1,30,,trial_000002,0.906494,0.643290,0.600000,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.1/runs/trials/trial_000002
out_1,tabular,baseline/base_e_0.1,baseline,0.1,30,,trial_000003,0.832468,0.215827,0.600000,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.1/runs/trials/trial_000003
out_1,tabular,baseline/base_e_0.1,baseline,0.1,30,,trial_000004,0.962338,0.721088,0.190909,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.1/runs/trials/trial_000004
out_1,tabular,baseline/base_e_0.1,baseline,0.1,30,,trial_000005,0.957143,0.745738,0.245455,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.1/runs/trials/trial_000005
out_1,tabular,baseline/base_e_0.1,baseline,0.1,30,,trial_000006,0.935065,0.720251,0.409091,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.1/runs/trials/trial_000006
out_1,tabular,baseline/base_e_0.1,baseline,0.1,30,,trial_000007,0.935065,0.720251,0.409091,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.1/runs/trials/trial_000007
out_1,tabular,baseline/base_e_0.1,baseline,0.1,30,,trial_000008,0.916883,0.644976,0.527273,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.1/runs/trials/trial_000008
out_1,tabular,baseline/base_e_0.1,baseline,0.1,30,,trial_000009,0.933766,0.719888,0.418182,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.1/runs/trials/trial_000009
out_1,tabular,baseline/base_e_0.1,baseline,0.1,30,,trial_000010,0.955844,0.744898,0.254545,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.1/runs/trials/trial_000010
out_1,tabular,baseline/base_e_0.1,baseline,0.1,30,,trial_000011,0.957143,0.745738,0.245455,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.1/runs/trials/trial_000011
out_1,tabular,baseline/base_e_0.1,baseline,0.1,30,,trial_000012,0.929870,0.718878,0.445455,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.1/runs/trials/trial_000012
out_1,tabular,baseline/base_e_0.1,baseline,0.1,30,,trial_000013,0.961039,0.719857,0.200000,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.1/runs/trials/trial_000013
out_1,tabular,baseline/base_e_0.1,baseline,0.1,30,,trial_000014,0.868831,0.666595,0.836364,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.1/runs/trials/trial_000014
out_1,tabular,baseline/base_e_0.1,baseline,0.1,30,,trial_000015,0.962338,0.721088,0.190909,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.1/runs/trials/trial_000015
out_1,tabular,baseline/base_e_0.2,baseline,0.2,30,,trial_000001,0.752597,0.522140,1.000000,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.2/runs/trials/trial_000001
out_1,tabular,baseline/base_e_0.2,baseline,0.2,30,,trial_000002,0.714935,0.475127,1.000000,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.2/runs/trials/trial_000002
out_1,tabular,baseline/base_e_0.2,baseline,0.2,30,,trial_000003,0.704545,0.203992,0.745455,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.2/runs/trials/trial_000003
out_1,tabular,baseline/base_e_0.2,baseline,0.2,30,,trial_000004,0.762987,0.588957,0.981818,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.2/runs/trials/trial_000004
out_1,tabular,baseline/base_e_0.2,baseline,0.2,30,,trial_000005,0.759091,0.599495,1.000000,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.2/runs/trials/trial_000005
out_1,tabular,baseline/base_e_0.2,baseline,0.2,30,,trial_000006,0.752597,0.522140,1.000000,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.2/runs/trials/trial_000006
out_1,tabular,baseline/base_e_0.2,baseline,0.2,30,,trial_000007,0.745455,0.503970,1.000000,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.2/runs/trials/trial_000007
out_1,tabular,baseline/base_e_0.2,baseline,0.2,30,,trial_000008,0.701299,0.445981,1.000000,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.2/runs/trials/trial_000008
out_1,tabular,baseline/base_e_0.2,baseline,0.2,30,,trial_000009,0.737662,0.507780,1.000000,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.2/runs/trials/trial_000009
out_1,tabular,baseline/base_e_0.2,baseline,0.2,30,,trial_000010,0.760390,0.599619,1.000000,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.2/runs/trials/trial_000010
out_1,tabular,baseline/base_e_0.2,baseline,0.2,30,,trial_000011,0.759091,0.599495,1.000000,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.2/runs/trials/trial_000011
out_1,tabular,baseline/base_e_0.2,baseline,0.2,30,,trial_000012,0.754545,0.527414,1.000000,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.2/runs/trials/trial_000012
out_1,tabular,baseline/base_e_0.2,baseline,0.2,30,,trial_000013,0.762338,0.593553,0.981818,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.2/runs/trials/trial_000013
out_1,tabular,baseline/base_e_0.2,baseline,0.2,30,,trial_000014,0.761688,0.592337,0.990909,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.2/runs/trials/trial_000014
out_1,tabular,baseline/base_e_0.2,baseline,0.2,30,,trial_000015,0.761039,0.589974,0.990909,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.2/runs/trials/trial_000015
out_1,tabular,baseline/base_e_0.3,baseline,0.3,30,,trial_000001,0.623864,0.424394,1.000000,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.3/runs/trials/trial_000001
out_1,tabular,baseline/base_e_0.3,baseline,0.3,30,,trial_000002,0.539773,0.352464,1.000000,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.3/runs/trials/trial_000002
out_1,tabular,baseline/base_e_0.3,baseline,0.3,30,,trial_000003,0.532955,0.188302,1.000000,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.3/runs/trials/trial_000003
out_1,tabular,baseline/base_e_0.3,baseline,0.3,30,,trial_000004,0.703977,0.547249,0.963636,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.3/runs/trials/trial_000004
out_1,tabular,baseline/base_e_0.3,baseline,0.3,30,,trial_000005,0.679545,0.526288,0.981818,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.3/runs/trials/trial_000005
out_1,tabular,baseline/base_e_0.3,baseline,0.3,30,,trial_000006,0.623864,0.424394,1.000000,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.3/runs/trials/trial_000006
out_1,tabular,baseline/base_e_0.3,baseline,0.3,30,,trial_000007,0.596023,0.405644,0.990909,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.3/runs/trials/trial_000007
out_1,tabular,baseline/base_e_0.3,baseline,0.3,30,,trial_000008,0.539205,0.345120,1.000000,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.3/runs/trials/trial_000008
out_1,tabular,baseline/base_e_0.3,baseline,0.3,30,,trial_000009,0.555114,0.383202,1.000000,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.3/runs/trials/trial_000009
out_1,tabular,baseline/base_e_0.3,baseline,0.3,30,,trial_000010,0.692045,0.531492,0.981818,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.3/runs/trials/trial_000010
out_1,tabular,baseline/base_e_0.3,baseline,0.3,30,,trial_000011,0.684659,0.528543,0.981818,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.3/runs/trials/trial_000011
out_1,tabular,baseline/base_e_0.3,baseline,0.3,30,,trial_000012,0.627273,0.457599,1.000000,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.3/runs/trials/trial_000012
out_1,tabular,baseline/base_e_0.3,baseline,0.3,30,,trial_000013,0.714205,0.549368,0.972727,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.3/runs/trials/trial_000013
out_1,tabular,baseline/base_e_0.3,baseline,0.3,30,,trial_000014,0.698295,0.538950,0.972727,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.3/runs/trials/trial_000014
out_1,tabular,baseline/base_e_0.3,baseline,0.3,30,,trial_000015,0.696591,0.550420,0.972727,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/baseline/base_e_0.3/runs/trials/trial_000015
out_1,tabular,topology_only/base_e_0.1,topology_only,0.1,30,,trial_000001,0.838961,0.198764,0.254545,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.1/runs/trials/trial_000001
out_1,tabular,topology_only/base_e_0.1,topology_only,0.1,30,,trial_000002,0.515584,0.106633,0.927273,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.1/runs/trials/trial_000002
out_1,tabular,topology_only/base_e_0.1,topology_only,0.1,30,,trial_000003,0.732468,0.202334,0.554545,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.1/runs/trials/trial_000003
out_1,tabular,topology_only/base_e_0.1,topology_only,0.1,30,,trial_000004,0.620779,0.082108,0.527273,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.1/runs/trials/trial_000004
out_1,tabular,topology_only/base_e_0.1,topology_only,0.1,30,,trial_000005,0.649351,0.096032,0.854545,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.1/runs/trials/trial_000005
out_1,tabular,topology_only/base_e_0.1,topology_only,0.1,30,,trial_000006,0.125974,0.037952,1.000000,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.1/runs/trials/trial_000006
out_1,tabular,topology_only/base_e_0.1,topology_only,0.1,30,,trial_000007,0.518182,0.065583,0.781818,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.1/runs/trials/trial_000007
out_1,tabular,topology_only/base_e_0.1,topology_only,0.1,30,,trial_000008,0.445455,0.058596,1.000000,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.1/runs/trials/trial_000008
out_1,tabular,topology_only/base_e_0.1,topology_only,0.1,30,,trial_000009,0.537662,0.071165,0.836364,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.1/runs/trials/trial_000009
out_1,tabular,topology_only/base_e_0.1,topology_only,0.1,30,,trial_000010,0.493506,0.070873,0.981818,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.1/runs/trials/trial_000010
out_1,tabular,topology_only/base_e_0.1,topology_only,0.1,30,,trial_000011,0.731169,0.144905,0.772727,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.1/runs/trials/trial_000011
out_1,tabular,topology_only/base_e_0.1,topology_only,0.1,30,,trial_000012,0.410390,0.060034,0.990909,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.1/runs/trials/trial_000012
out_1,tabular,topology_only/base_e_0.1,topology_only,0.1,30,,trial_000013,0.446753,0.083318,1.000000,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.1/runs/trials/trial_000013
out_1,tabular,topology_only/base_e_0.1,topology_only,0.1,30,,trial_000014,0.644156,0.137067,0.745455,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.1/runs/trials/trial_000014
out_1,tabular,topology_only/base_e_0.1,topology_only,0.1,30,,trial_000015,0.535065,0.072833,1.000000,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.1/runs/trials/trial_000015
out_1,tabular,topology_only/base_e_0.2,topology_only,0.2,30,,trial_000001,0.680519,0.196612,1.000000,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.2/runs/trials/trial_000001
out_1,tabular,topology_only/base_e_0.2,topology_only,0.2,30,,trial_000002,0.528571,0.198085,1.000000,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.2/runs/trials/trial_000002
out_1,tabular,topology_only/base_e_0.2,topology_only,0.2,30,,trial_000003,0.562987,0.134263,1.000000,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.2/runs/trials/trial_000003
out_1,tabular,topology_only/base_e_0.2,topology_only,0.2,30,,trial_000004,0.700000,0.189917,0.681818,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.2/runs/trials/trial_000004
out_1,tabular,topology_only/base_e_0.2,topology_only,0.2,30,,trial_000005,0.544805,0.154722,0.945455,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.2/runs/trials/trial_000005
out_1,tabular,topology_only/base_e_0.2,topology_only,0.2,30,,trial_000006,0.338961,0.090374,1.000000,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.2/runs/trials/trial_000006
out_1,tabular,topology_only/base_e_0.2,topology_only,0.2,30,,trial_000007,0.590909,0.160551,0.981818,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.2/runs/trials/trial_000007
out_1,tabular,topology_only/base_e_0.2,topology_only,0.2,30,,trial_000008,0.459740,0.116735,0.990909,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.2/runs/trials/trial_000008
out_1,tabular,topology_only/base_e_0.2,topology_only,0.2,30,,trial_000009,0.453247,0.127805,0.981818,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.2/runs/trials/trial_000009
out_1,tabular,topology_only/base_e_0.2,topology_only,0.2,30,,trial_000010,0.461039,0.121794,0.954545,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.2/runs/trials/trial_000010
out_1,tabular,topology_only/base_e_0.2,topology_only,0.2,30,,trial_000011,0.562987,0.134259,0.927273,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.2/runs/trials/trial_000011
out_1,tabular,topology_only/base_e_0.2,topology_only,0.2,30,,trial_000012,0.359091,0.117511,0.990909,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.2/runs/trials/trial_000012
out_1,tabular,topology_only/base_e_0.2,topology_only,0.2,30,,trial_000013,0.281818,0.085588,1.000000,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.2/runs/trials/trial_000013
out_1,tabular,topology_only/base_e_0.2,topology_only,0.2,30,,trial_000014,0.446753,0.130437,0.918182,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.2/runs/trials/trial_000014
out_1,tabular,topology_only/base_e_0.2,topology_only,0.2,30,,trial_000015,0.522078,0.136054,0.981818,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/topology_only/base_e_0.2/runs/trials/trial_000015
